source,target,PCC,Rescaled_PCC
Canx,Atp5g3,0.36530283,3.0720935e-07
Canx,Calm1,0.42236218,0.00015360073
Caprin1,Calm1,0.3835699,7.114542e-06
Caprin1,Calm2,0.35554156,5.28294e-09
Capza2,Calm1,0.39156836,1.6726246e-05
Car2,Aplp1,0.43686566,0.00031896215
Car2,Apod,0.5491007,0.008803143
Car4,Camk4,0.3799531,4.509343e-06
Car7,Aldoc,0.35889703,3.5101692e-08
Car8,0610007P14Rik,0.4072495,6.017747e-05
Car8,1190002N15Rik,0.35822824,2.567881e-08
Car8,1500009C09Rik,0.36531812,3.0843893e-07
Car8,A330050F15Rik,0.38775006,1.1376731e-05
Car8,Acsbg1,0.3751953,2.257485e-06
Car8,Ahcyl1,0.38731208,1.0857878e-05
Car8,Aldoc,0.5102775,0.0036968947
Car8,Anks1b,0.39791706,2.9533003e-05
Car8,Arap2,0.45006835,0.000561738
Car8,Arhgap20,0.36776036,5.573837e-07
Car8,Arhgap26,0.3573089,1.5986554e-08
Car8,Arhgap5,0.5486667,0.008726641
Car8,Arl3,0.35369697,1.0464877e-09
Car8,Atp1a3,0.36007312,5.767712e-08
Car8,Atp1b1,0.49896625,0.0027586604
Car8,Atp2a2,0.6491792,0.044882014
Car8,Atp2a3,0.3908872,1.5656562e-05
Car8,Atp2b2,0.39270046,1.8624187e-05
Car8,Atp5b,0.43171984,0.000249837
Car8,Baiap2,0.39523074,2.3446692e-05
Car8,Cacna2d2,0.39921567,3.2867032e-05
Car8,Cacng2,0.3591851,3.98734e-08
Car8,Calb1,0.8585575,0.37472016
Car8,Calm1,0.53362924,0.006369629
Car8,Calm2,0.59159905,0.019086557
Cartpt,2210016L21Rik,0.37285244,1.5278395e-06
Cartpt,2900011O08Rik,0.38469607,8.1183525e-06
Cartpt,6330403K07Rik,0.689494,0.07441752
Cartpt,A730017C20Rik,0.52619976,0.005399678
Cartpt,Aco2,0.36692896,4.6011763e-07
Cartpt,Ahi1,0.62773734,0.033333715
Cartpt,Apoe,0.36910653,7.465769e-07
Cartpt,App,0.42749274,0.00020201833
Cartpt,Arl6ip1,0.43899393,0.00035138906
Cartpt,Atp1b1,0.5673347,0.012498647
Cartpt,Atp5g3,0.42930615,0.00022160225
Cartpt,Atp6v1a,0.37660736,2.8077222e-06
Cartpt,Atp6v1d,0.3894688,1.3594466e-05
Cartpt,Atpif1,0.3833589,6.937351e-06
Cartpt,Atxn10,0.37408364,1.884671e-06
Cartpt,Basp1,0.7416022,0.13174285
Cartpt,Cacybp,0.3638787,2.0784624e-07
Cartpt,Calm1,0.36261895,1.4204986e-07
Cartpt,Camk2n1,0.44621584,0.00048010144
Cartpt,Canx,0.3624601,1.3503133e-07
Cbln1,1700020I14Rik,0.38137233,5.4266793e-06
Cbln1,Adcy1,0.38322186,6.8240624e-06
Cbln1,Ank3,0.37628523,2.6742e-06
Cbln1,Atrx,0.40555218,5.335206e-05
Cbln1,Btbd3,0.35901174,3.694726e-08
Cbln1,Cacnb4,0.4028136,4.358433e-05
Cbln1,Cadm3,0.41080263,7.6566066e-05
Cbln1,Calb2,0.36400804,2.157033e-07
Cbln1,Calm2,0.36308128,1.6403929e-07
Cbln1,Camk2b,0.3525632,2.4181449e-10
Cbln1,Camk4,0.49668124,0.002593254
Cbln3,1700020I14Rik,0.42779025,0.00020513867
Cbln3,Adcy1,0.42288232,0.00015806491
Cbln3,Akap9,0.37091509,1.0719775e-06
Cbln3,Ank3,0.36071494,7.384259e-08
Cbln3,Atrx,0.40969217,7.112402e-05
Cbln3,Btbd3,0.39253098,1.833025e-05
Cbln3,Cacna1a,0.3552584,4.283165e-09
Cbln3,Cacna1e,0.42783934,0.00020565689
Cbln3,Cacnb4,0.4480609,0.0005180005
Cbln3,Cadm3,0.37697107,2.9644186e-06
Cbln3,Cadps2,0.3917458,1.7013677e-05
Cbln3,Calb2,0.41058967,7.5498974e-05
Cbln3,Calm2,0.35006404,9.425248e-17
Cbln3,Camk2b,0.4066493,5.7693225e-05
Cbln3,Camk2d,0.3885515,1.2374058e-05
Cbln3,Camk4,0.49418765,0.0024213581
Cbln3,Camta1,0.37347347,1.7008106e-06
Cbln3,Car10,0.35261288,2.611141e-10
Cbln3,Cbln1,0.40954578,7.0428876e-05
Cbx5,6330403K07Rik,0.39353147,2.011686e-05
Cbx5,Ahi1,0.38718602,1.0711879e-05
Cbx5,Apoe,0.36456007,2.5176826e-07
Cbx5,App,0.3580662,2.3715057e-08
Cbx5,Arl6ip1,0.38641986,9.855987e-06
Cbx5,Atp1b1,0.48869494,0.0020729513
Cbx5,Atp5b,0.37233633,1.3944217e-06
Cbx5,Atp5g3,0.40704623,5.9327303e-05
Cbx5,Atp5j,0.35016975,4.6518634e-15
Cbx5,Atp6v1a,0.35528812,4.3807975e-09
Cbx5,Basp1,0.37724403,3.0862575e-06
Cbx5,Calm1,0.44014075,0.00036985506
Cbx5,Cartpt,0.44946453,0.00054830173
Ccdc88a,Aldoc,0.35165834,4.2369337e-11
Ccdc88a,Atp1b1,0.3897055,1.392355e-05
Cck,Atp1b1,0.3774617,3.1860807e-06
Cck,Calb1,0.42649594,0.00019182285
Cck,Calm1,0.37627983,2.6720052e-06
Cck,Calm2,0.3790897,4.011482e-06
Cck,Car8,0.48178115,0.0016895067
Ccnd2,1500015O10Rik,0.49617738,0.002557804
Ccnd2,Acaa2,0.3722262,1.3671265e-06
Ccnd2,Cab39l,0.52867043,0.005708966
Ccnd2,Calml4,0.44550446,0.00046605946
Cd47,Atp6v1a,0.36542758,3.1735033e-07
Cd47,Atrx,0.36676675,4.4273398e-07
Cd47,Calm1,0.36206937,1.1887365e-07
Cd47,Calm2,0.3990439,3.2410553e-05
Cd59a,Arl6ip1,0.42753473,0.00020245656
Cd59a,Cab39l,0.37644434,2.7395413e-06
Cd63,Apoe,0.35707638,1.4047267e-08
Cd81,Actb,0.4058123,5.4358356e-05
Cd81,Aldoc,0.3740212,1.8652028e-06
Cd81,Apoe,0.48213318,0.001707632
Cd81,Atp1a2,0.3757435,2.4604697e-06
Cd81,Atp1b1,0.36881182,7.015686e-07
Cd81,Calm1,0.36370882,1.978555e-07
Cdc42,Actb,0.398736,3.160431e-05
Cdc42,Aldoc,0.35212645,1.14543826e-10
Cdc42,Atp1b1,0.42851046,0.00021284174
Cdc42,Atp5g3,0.37552583,2.3783e-06
Cdc42,Calm1,0.45734045,0.00074370444
Cdc42,Calm2,0.43813336,0.00033799323
Cdk14,Atp1b1,0.3733167,1.65583e-06
Cdkn1c,1500015O10Rik,0.5889772,0.018271435
Cdkn1c,Acaa2,0.3550699,3.701248e-09
Cdkn1c,Arl6ip1,0.3611948,8.798552e-08
Cdkn1c,Cab39l,0.5064671,0.0033576763
Cdkn1c,Calml4,0.5984269,0.021337379
Cdkn1c,Ccnd2,0.49941644,0.0027921598
Celf1,Calm2,0.3826161,6.339796e-06
Celf2,Calm2,0.36923093,7.662103e-07
Celf4,2210016L21Rik,0.40061203,3.6758836e-05
Celf4,Abhd16a,0.37303907,1.5783621e-06
Celf4,Ahi1,0.43157005,0.00024801036
Celf4,Akap9,0.36529204,3.0634394e-07
Celf4,Ank2,0.35276178,3.2591452e-10
Celf4,Ankrd12,0.36163828,1.02778536e-07
Celf4,Anp32a,0.36216107,1.2252781e-07
Celf4,App,0.35919872,4.0110418e-08
Celf4,Atp1b1,0.4007193,3.707152e-05
Celf4,Atp2b1,0.37374088,1.7796496e-06
Celf4,Atp5g3,0.36464363,2.5759812e-07
Celf4,Atp6v1a,0.48814774,0.0020404304
Celf4,Atpif1,0.38963985,1.38316855e-05
Celf4,Atrx,0.41261628,8.611841e-05
Celf4,Bend6,0.4057427,5.4087766e-05
Celf4,Bex1,0.35194027,7.939705e-11
Celf4,Cacnb4,0.42383018,0.00016644949
Celf4,Cadm3,0.39764348,2.886428e-05
Celf4,Calb2,0.40529537,5.2372332e-05
Celf4,Calm1,0.42763665,0.00020352323
Celf4,Calm2,0.42221233,0.00015233242
Celf4,Camk2b,0.3971782,2.7753164e-05
Celf4,Camk4,0.4153371,0.00010209062
Celf4,Camta1,0.38533044,8.72857e-06
Celf4,Cartpt,0.38505816,8.462597e-06
Celf4,Cbln1,0.35637197,9.235128e-09
Celf4,Cd47,0.36282364,1.5149281e-07
Cend1,Atp1b1,0.39925662,3.2976546e-05
Cend1,Calm1,0.37067348,1.0232958e-06
Cend1,Calm2,0.3646149,2.5558256e-07
Cep76,Calb1,0.39924422,3.294336e-05
Cep76,Car8,0.4208747,0.00014135528
Cerk,Atp2a2,0.3651716,2.9680697e-07
Cerk,Calb1,0.3716611,1.2333004e-06
Cerk,Car8,0.38891542,1.284795e-05
Cfap36,Ahi1,0.3597241,5.0089444e-08
Cfap36,Apoe,0.3702791,9.4741927e-07
Cfap36,App,0.35398814,1.4172002e-09
Cfap36,Arl6ip1,0.35230753,1.5883247e-10
Cfap36,Atp1b1,0.480418,0.0016206785
Cfap36,Atp5g3,0.3951864,2.3354874e-05
Cfap36,Atp6v1a,0.38293406,6.5906493e-06
Cfap36,Calm1,0.39086118,1.5616752e-05
Cfap36,Cartpt,0.4044621,4.928609e-05
Cfl1,Actb,0.39454854,2.2063818e-05
Cfl1,Calm1,0.35316366,5.6118865e-10
Cfl1,Calm2,0.35892844,3.560004e-08
Chchd10,Actb,0.36687383,4.5415274e-07
Chchd10,Aldoa,0.3790593,3.99474e-06
Chchd10,Apoe,0.43820578,0.00033910552
Chchd10,App,0.36043876,6.651872e-08
Chchd10,Arl6ip1,0.45091698,0.0005810368
Chchd10,Atp1b1,0.47612104,0.0014174146
Chchd10,Atp5a1,0.37724632,3.0872966e-06
Chchd10,Atp5b,0.4059943,5.507087e-05
Chchd10,Atp5g3,0.4788272,0.0015430398
Chchd10,Atp5h,0.35260308,2.5721672e-10
Chchd10,Atp5j,0.4014492,3.9251976e-05
Chchd10,Atp6v1a,0.37069246,1.0270597e-06
Chchd10,Atp6v1d,0.35755375,1.8238897e-08
Chchd10,Bsg,0.36135647,9.317954e-08
Chchd10,Calm1,0.45949262,0.0008051674
Chchd10,Calm2,0.4043591,4.891431e-05
Chchd2,Actb,0.38205618,5.915533e-06
Chchd2,Aldoa,0.3612993,9.131762e-08
Chchd2,Aldoc,0.43162268,0.00024865096
Chchd2,Apoe,0.40824565,6.447641e-05
Chchd2,Arhgap5,0.3616884,1.0456072e-07
Chchd2,Arl6ip1,0.39761588,2.8797454e-05
Chchd2,Atp1b1,0.4745741,0.0013491418
Chchd2,Atp2a2,0.37599617,2.5584952e-06
Chchd2,Atp5a1,0.3523203,1.6238196e-10
Chchd2,Atp5b,0.41727018,0.0001147195
Chchd2,Atp5c1,0.36869413,6.8417603e-07
Chchd2,Atp5f1,0.3504778,2.920157e-13
Chchd2,Atp5g3,0.432762,0.00026282735
Chchd2,Atp5j,0.43756846,0.00032941054
Chchd2,Atp6v1a,0.36320212,1.701856e-07
Chchd2,Calm1,0.49877185,0.0027442882
Chchd2,Calm2,0.42948613,0.00022362077
Chchd2,Canx,0.35493514,3.3231236e-09
Chchd2,Chchd10,0.37095731,1.0806616e-06
Chd3os,6330403K07Rik,0.46181864,0.0008757972
Chd3os,Ahi1,0.45551515,0.0006943941
Chd3os,App,0.40985894,7.192221e-05
Chd3os,Arl6ip1,0.3659578,3.6327788e-07
Chd3os,Atp1b1,0.48464894,0.0018414438
Chd3os,Atp5g3,0.40611672,5.5554086e-05
Chd3os,Atp6v1a,0.36959922,8.2661376e-07
Chd3os,Atpif1,0.3562884,8.760117e-09
Chd3os,Basp1,0.48818094,0.0020423927
Chd3os,Calm1,0.40324795,4.503586e-05
Chd3os,Cartpt,0.5662011,0.012239908
Chd3os,Cbx5,0.36762494,5.4057716e-07
Chd3os,Celf4,0.3689907,7.286351e-07
Chd7,1700020I14Rik,0.43809026,0.00033733266
Chd7,Ablim1,0.36410928,2.2200689e-07
Chd7,Adcy1,0.4783546,0.0015205214
Chd7,Akap9,0.37839645,3.6425313e-06
Chd7,Ank2,0.3727888,1.5108868e-06
Chd7,Ank3,0.38775086,1.13777e-05
Chd7,Arhgap21,0.3925046,1.8284818e-05
Chd7,Atp1a1,0.35359263,9.332575e-10
Chd7,Atp2b1,0.35811988,2.4352596e-08
Chd7,Atrx,0.4272016,0.00019899946
Chd7,Btbd3,0.39158604,1.6754715e-05
Chd7,Btg1,0.36104998,8.352058e-08
Chd7,Cacna1e,0.40525398,5.221569e-05
Chd7,Cacnb4,0.4046954,5.013601e-05
Chd7,Cadm3,0.40034738,3.5996018e-05
Chd7,Cadps2,0.39160684,1.678826e-05
Chd7,Calb2,0.41347235,9.092541e-05
Chd7,Calm2,0.40109175,3.8172453e-05
Chd7,Camk2b,0.38224202,6.053912e-06
Chd7,Camk4,0.51698595,0.0043557845
Chd7,Cbln1,0.4432138,0.0004229289
Chd7,Cbln3,0.4610728,0.0008526636
Chd7,Celf4,0.41440007,9.635898e-05
Chga,6330403K07Rik,0.40791044,6.300488e-05
Chga,Ahi1,0.36762175,5.40186e-07
Chga,Atp1b1,0.38927665,1.3331677e-05
Chga,Basp1,0.3972342,2.7885164e-05
Chga,Cartpt,0.4907473,0.0021984016
Chgb,1700020I14Rik,0.4856542,0.0018970543
Chgb,6430548M08Rik,0.36831343,6.3012425e-07
Chgb,Ablim1,0.38524535,8.644788e-06
Chgb,Actb,0.40260583,4.2902473e-05
Chgb,Adcy1,0.47443143,0.0013429723
Chgb,Agtpbp1,0.377205,3.068618e-06
Chgb,Akap9,0.39353755,2.0128105e-05
Chgb,Ank2,0.40022886,3.5658253e-05
Chgb,Ank3,0.42730823,0.00020010123
Chgb,Ankrd12,0.35466266,2.6477849e-09
Chgb,Arpp21,0.35591033,6.8358985e-09
Chgb,Atp1a1,0.3774883,3.198436e-06
Chgb,Atp2b1,0.41149673,8.012256e-05
Chgb,Atp2b3,0.3526634,2.8189978e-10
Chgb,Atp6v1a,0.42349878,0.00016348097
Chgb,Atrx,0.45599952,0.0007072328
Chgb,B230219D22Rik,0.35128644,1.5343143e-11
Chgb,Baz2b,0.3781249,3.5051812e-06
Chgb,Bend6,0.4045465,4.9592305e-05
Chgb,Btbd3,0.4227872,0.00015724127
Chgb,Cacna1a,0.35264295,2.733434e-10
Chgb,Cacna1e,0.40256304,4.2763037e-05
Chgb,Cacnb4,0.4684063,0.0011011483
Chgb,Cadm3,0.4600576,0.0008219145
Chgb,Cadps2,0.4328558,0.00026402113
Chgb,Calb2,0.43445617,0.000285018
Chgb,Calm1,0.38239038,6.1661076e-06
Chgb,Calm2,0.4564659,0.000719762
Chgb,Caln1,0.39115235,1.6066659e-05
Chgb,Camk2b,0.4452252,0.00046063238
Chgb,Camk2d,0.39391908,2.0842977e-05
Chgb,Camk4,0.59602123,0.020522822
Chgb,Camkk2,0.38372126,7.24373e-06
Chgb,Camta1,0.39247325,1.8230936e-05
Chgb,Cbln1,0.49549282,0.0025102268
Chgb,Cbln3,0.4906138,0.0021900716
Chgb,Cd47,0.3704124,9.725775e-07
Chgb,Celf4,0.45256096,0.00061983365
Chgb,Chd7,0.5226687,0.0049796784
Chn1,Atp1b1,0.35852787,2.962852e-08
Chn1,Atp2a2,0.36845043,6.491924e-07
Chn1,Calb1,0.45046276,0.0005706465
Chn1,Car8,0.48112705,0.001656212
Chn2,1700020I14Rik,0.44629604,0.00048170413
Chn2,1700025G04Rik,0.42191195,0.00014981358
Chn2,Ablim1,0.41982403,0.0001331578
Chn2,Actb,0.3860274,9.437965e-06
Chn2,Adcy1,0.4590342,0.0007917678
Chn2,Aifm3,0.3728134,1.5174256e-06
Chn2,Ank2,0.41119328,7.8552825e-05
Chn2,Ank3,0.4190791,0.00012756554
Chn2,Anp32a,0.36626282,3.9186014e-07
Chn2,Arhgap21,0.41406593,9.4374635e-05
Chn2,Arpp21,0.41167784,8.107059e-05
Chn2,Atp1a1,0.3732896,1.6481397e-06
Chn2,Atp2b1,0.36765733,5.445625e-07
Chn2,Atrx,0.46480146,0.00097305287
Chn2,B230219D22Rik,0.36628103,3.9361814e-07
Chn2,Baz2b,0.36859322,6.6952265e-07
Chn2,Btbd3,0.41107675,7.795619e-05
Chn2,Btg1,0.3596232,4.804239e-08
Chn2,Cacna1a,0.35007593,1.8627082e-16
Chn2,Cacna1e,0.4325734,0.0002604399
Chn2,Cacnb4,0.45675322,0.00072756317
Chn2,Cadm3,0.45165065,0.0005981187
Chn2,Cadps2,0.40322536,4.4959477e-05
Chn2,Calb2,0.43006068,0.0002301569
Chn2,Calm2,0.42789862,0.00020628406
Chn2,Camk2b,0.42206147,0.00015106343
Chn2,Camk4,0.54537284,0.008162129
Chn2,Camkk2,0.38212994,5.9701665e-06
Chn2,Camta1,0.4033981,4.5545967e-05
Chn2,Cbln1,0.5256176,0.00532867
Chn2,Cbln3,0.51527804,0.004180298
Chn2,Celf4,0.42253858,0.00015510399
Chn2,Chd7,0.49610984,0.002553081
Chn2,Chgb,0.564934,0.011955488
Cisd1,Atp1b1,0.37773374,3.3142146e-06
Cisd1,Calm1,0.39224005,1.7833825e-05
Cisd1,Calm2,0.35208923,1.06731714e-10
Ckb,2010107E04Rik,0.3670803,4.7679245e-07
Ckb,2210016L21Rik,0.35193244,7.812189e-11
Ckb,Aco2,0.35795182,2.2398249e-08
Ckb,Acsbg1,0.38630828,9.735757e-06
Ckb,Actb,0.55067855,0.009085537
Ckb,Ahcyl1,0.3920649,1.7539869e-05
Ckb,Aldoa,0.43154284,0.0002476795
Ckb,Aldoc,0.58559376,0.017258452
Ckb,Ank2,0.43100536,0.00024121358
Ckb,Anks1b,0.35898006,3.643046e-08
Ckb,Anp32a,0.36219728,1.2399367e-07
Ckb,Apoe,0.540014,0.007302798
Ckb,App,0.456937,0.0007325859
Ckb,Arf1,0.37309727,1.5943724e-06
Ckb,Arhgap5,0.5150734,0.0041596354
Ckb,Arl3,0.386712,1.0176064e-05
Ckb,Arl6ip1,0.4302418,0.00023224653
Ckb,Asph,0.37373492,1.7778627e-06
Ckb,Asrgl1,0.3897369,1.3967621e-05
Ckb,Atp1a2,0.46926203,0.001133328
Ckb,Atp1a3,0.36035576,6.4428235e-08
Ckb,Atp1b1,0.61540055,0.027794186
Ckb,Atp2a2,0.53134906,0.006059098
Ckb,Atp2b2,0.43110886,0.00024244875
Ckb,Atp5a1,0.43626302,0.00031020268
Ckb,Atp5b,0.53444046,0.006482931
Ckb,Atp5c1,0.44488966,0.00045417412
Ckb,Atp5d,0.35309622,5.148439e-10
Ckb,Atp5f1,0.44371983,0.00043218816
Ckb,Atp5g3,0.52511233,0.0052676103
Ckb,Atp5h,0.39162022,1.6809869e-05
Ckb,Atp5j,0.468893,0.0011193649
Ckb,Atp5j2,0.41239247,8.489369e-05
Ckb,Atp5k,0.3656305,3.3437948e-07
Ckb,Atp5o,0.35265377,2.778463e-10
Ckb,Atp6ap2,0.35925794,4.115329e-08
Ckb,Atp6v1a,0.45293713,0.0006289771
Ckb,Atp6v1d,0.39780304,2.9252893e-05
Ckb,Atp6v1g2,0.38347873,7.037573e-06
Ckb,Atpif1,0.44122058,0.00038789853
Ckb,Atxn7l3b,0.3789593,3.940026e-06
Ckb,Bex2,0.36684495,4.5105173e-07
Ckb,Cacnb4,0.3883578,1.2127216e-05
Ckb,Calb1,0.5527246,0.009461772
Ckb,Calm1,0.6764139,0.06359475
Ckb,Calm2,0.6564018,0.04937556
Ckb,Calm3,0.4014378,3.9217153e-05
Ckb,Calr,0.35923573,4.0759925e-08
Ckb,Camk2b,0.36294007,1.5707043e-07
Ckb,Camk2n1,0.36863834,6.760452e-07
Ckb,Canx,0.37649724,2.7615288e-06
Ckb,Caprin1,0.35760215,1.871085e-08
Ckb,Capza2,0.36590576,3.5856277e-07
Ckb,Car8,0.5643377,0.011823352
Ckb,Cbx5,0.37874714,3.825827e-06
Ckb,Cd81,0.39191675,1.7294078e-05
Ckb,Cdc42,0.41939196,0.00012989229
Ckb,Cfap36,0.3709121,1.0713666e-06
Ckb,Cfl1,0.37489283,2.1510189e-06
Ckb,Chchd10,0.45663038,0.00072422
Ckb,Chchd2,0.47002938,0.0011627788
Ckb,Chn1,0.36711276,4.804266e-07
Ckb,Cisd1,0.3832592,6.854795e-06
Cldn11,Anln,0.370306,9.5245275e-07
Cldn11,Aplp1,0.3800113,4.544495e-06
Cldn11,Apod,0.55112714,0.009167046
Cldn11,Car2,0.49187568,0.0022697523
Clic6,1500015O10Rik,0.64435863,0.0420585
Clic6,Acaa2,0.46553802,0.0009982665
Clic6,Cab39l,0.6280168,0.033468097
Clic6,Cald1,0.4431603,0.00042195886
Clic6,Calml4,0.48483342,0.001851556
Clic6,Ccnd2,0.51632386,0.0042871134
Clic6,Cdkn1c,0.56409645,0.011770219
Clip1,1700020I14Rik,0.36151057,9.834122e-08
Clip1,Calm2,0.35408548,1.5607002e-09
Clmn,Calb1,0.39666545,2.6566166e-05
Clmn,Car8,0.43905824,0.0003524059
Clu,Actb,0.38842893,1.2217432e-05
Clu,Apoe,0.4839127,0.0018014984
Clu,App,0.35224512,1.4233484e-10
Clu,Arl6ip1,0.3808767,5.0917834e-06
Clu,Atp1b1,0.35589918,6.7844788e-09
Clu,Atp5g3,0.37445,2.0019922e-06
Clu,Chchd10,0.3502497,2.1782906e-14
Cnbp,Actb,0.35635522,9.13841e-09
Cnbp,Atp1b1,0.3547131,2.7642666e-09
Cnbp,Atp6v1a,0.38312072,6.7413325e-06
Cnbp,Atrx,0.3731571,1.6109605e-06
Cnbp,Calm1,0.4017281,4.0110004e-05
Cnbp,Calm2,0.39710155,2.7573235e-05
Cnbp,Celf4,0.38124806,5.341202e-06
Cnbp,Chgb,0.37457842,2.044385e-06
Cnbp,Ckb,0.36643973,4.0919096e-07
Cnksr2,Adcy1,0.3699389,8.8542714e-07
Cnksr2,Cacnb4,0.37418947,1.9180159e-06
Cnksr2,Calb2,0.38610035,9.514648e-06
Cnksr2,Camk4,0.45934886,0.00080094696
Cnksr2,Cbln1,0.37293237,1.5493272e-06
Cnksr2,Cbln3,0.39498958,2.2950626e-05
Cnksr2,Chd7,0.36359257,1.9122872e-07
Cnksr2,Chgb,0.4180309,0.00011999727
Cnksr2,Chn2,0.40180904,4.0361647e-05
Cnp,Apod,0.50057775,0.0028799826
Cnp,Car2,0.47482222,0.001359923
Cnp,Cldn11,0.41095537,7.733832e-05
Cntn1,Calm1,0.36689246,4.5616142e-07
Col9a3,1500015O10Rik,0.39893213,3.211614e-05
Col9a3,Cab39l,0.3602997,6.304448e-08
Col9a3,Clic6,0.36759943,5.374541e-07
Cox14,Arhgap5,0.35508716,3.751895e-09
Cox14,Atp1b1,0.3770271,2.9891276e-06
Cox14,Atp5b,0.40496242,5.112229e-05
Cox14,Calm1,0.4488646,0.0005351927
Cox14,Calm2,0.42508635,0.00017807
Cox14,Car8,0.36474746,2.6498225e-07
Cox14,Ckb,0.42355508,0.00016398245
Cox4i1,2010107E04Rik,0.39603108,2.5150788e-05
Cox4i1,2210016L21Rik,0.39581546,2.4682842e-05
Cox4i1,6330403K07Rik,0.3724129,1.4136391e-06
Cox4i1,Actb,0.46563786,0.0010017216
Cox4i1,Ahcyl1,0.36805394,5.951623e-07
Cox4i1,Ahi1,0.42008513,0.00013516066
Cox4i1,Aldoa,0.4296719,0.00022571883
Cox4i1,Aldoc,0.37174177,1.2517767e-06
Cox4i1,Anp32a,0.36484164,2.7181594e-07
Cox4i1,Apoe,0.4733666,0.0012975882
Cox4i1,App,0.4760641,0.0014148561
Cox4i1,Arl6ip1,0.4867399,0.0019585188
Cox4i1,Atp1a2,0.3768623,2.9168834e-06
Cox4i1,Atp1b1,0.5638555,0.011717328
Cox4i1,Atp5a1,0.4463988,0.00048376352
Cox4i1,Atp5b,0.49640203,0.0025735642
Cox4i1,Atp5c1,0.39983153,3.4543304e-05
Cox4i1,Atp5f1,0.44571504,0.00047018353
Cox4i1,Atp5g3,0.52295595,0.005012897
Cox4i1,Atp5h,0.3773494,3.1342863e-06
Cox4i1,Atp5j,0.43921086,0.0003548278
Cox4i1,Atp5j2,0.41562817,0.000103922095
Cox4i1,Atp5o,0.35867864,3.178003e-08
Cox4i1,Atp6v0b,0.39157107,1.6730612e-05
Cox4i1,Atp6v1a,0.46714556,0.0010549942
Cox4i1,Atp6v1d,0.38059786,4.910335e-06
Cox4i1,Atp6v1e1,0.35826105,2.6090879e-08
Cox4i1,Atp6v1f,0.35774866,2.0195463e-08
Cox4i1,Atp6v1g2,0.35596702,7.1019386e-09
Cox4i1,Atpif1,0.45696807,0.00073343795
Cox4i1,Atxn7l3b,0.35443214,2.161729e-09
Cox4i1,Basp1,0.35199156,8.813105e-11
Cox4i1,Bend6,0.36986452,8.722877e-07
Cox4i1,Bex2,0.35957396,4.706675e-08
Cox4i1,Bsg,0.35450333,2.3040154e-09
Cox4i1,Calm1,0.5441291,0.007956261
Cox4i1,Calm2,0.47410575,0.0013289672
Cox4i1,Calm3,0.3877409,1.1365704e-05
Cox4i1,Camk2n1,0.38211235,5.9571094e-06
Cox4i1,Cartpt,0.42300215,0.00015910708
Cox4i1,Cbx5,0.41990206,0.00013375393
Cox4i1,Cdc42,0.38103122,5.1944794e-06
Cox4i1,Celf4,0.416821,0.00011168599
Cox4i1,Cfap36,0.35864374,3.127193e-08
Cox4i1,Chchd10,0.44263402,0.00041250454
Cox4i1,Chchd2,0.44616294,0.00047904658
Cox4i1,Chd3os,0.39360008,2.0243982e-05
Cox4i1,Ckb,0.51009005,0.0036796299
Cox5a,Actb,0.39089873,1.5674239e-05
Cox5a,Aldoc,0.38656574,1.0014853e-05
Cox5a,Apoe,0.39886054,3.192861e-05
Cox5a,Arhgap5,0.3867022,1.0165195e-05
Cox5a,Arl3,0.3538479,1.228119e-09
Cox5a,Atp1a2,0.3753307,2.3064017e-06
Cox5a,Atp1b1,0.5188698,0.004555698
Cox5a,Atp2a2,0.3528033,3.459572e-10
Cox5a,Atp5b,0.42431274,0.00017084405
Cox5a,Atp5f1,0.36022058,6.1129384e-08
Cox5a,Atp5g3,0.42948464,0.00022360399
Cox5a,Atp5j,0.37567037,2.4326287e-06
Cox5a,Atpif1,0.3501077,7.5387547e-16
Cox5a,Calb1,0.38306463,6.695784e-06
Cox5a,Calm1,0.50279313,0.0030532482
Cox5a,Calm2,0.4747418,0.0013564213
Cox5a,Car8,0.41511795,0.00010072788
Cox5a,Chchd10,0.4051298,5.1747844e-05
Cox5a,Chchd2,0.38823697,1.1975145e-05
Cox5a,Cisd1,0.35396743,1.3879876e-09
Cox5a,Ckb,0.5338055,0.0063941176
Cox5a,Cox4i1,0.43782464,0.0003332822
Cox5b,Atp1b1,0.423235,0.00016114675
Cox5b,Atp5a1,0.35742,1.6980993e-08
Cox5b,Atp5b,0.41446614,9.675503e-05
Cox5b,Atp5g3,0.38449717,7.933789e-06
Cox5b,Calm1,0.43976137,0.00036366758
Cox5b,Calm2,0.37906456,3.997625e-06
Cox5b,Chchd10,0.35964507,4.8480718e-08
Cox5b,Ckb,0.38690835,1.0395504e-05
Cox5b,Cox4i1,0.36990827,8.7999763e-07
Cox6a1,Actb,0.41542223,0.00010262381
Cox6a1,Apoe,0.38904005,1.301333e-05
Cox6a1,Atp5b,0.3767335,2.8613506e-06
Cox6a1,Atp5g3,0.358256,2.6027308e-08
Cox6a1,Atp5j,0.3874029,1.0963967e-05
Cox6a1,Calm1,0.39855495,3.11373e-05
Cox6a1,Calm2,0.35825592,2.6026179e-08
Cox6a1,Ckb,0.39621717,2.5559964e-05
Cox6a1,Cox4i1,0.42111418,0.00014327538
Cox6a1,Cox5a,0.35583082,6.475397e-09
Cox6b1,Actb,0.3817687,5.7061734e-06
Cox6b1,Aldoa,0.3854631,8.8603965e-06
